,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
2824,2824,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0,4.0,,,,,,,,,0.4,251.8554,260.8696,268.8263,275.6193,281.2703,285.9238,289.824,293.2836,296.6516,300.2879,304.5465,309.7689,316.2865,324.431,334.5537,347.0551,362.4292,381.3319,404.6878,433.8678,244.0,473.0,637.5109,69.0136,446.2366,-27.07619999999997
2825,2825,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,2825.0,5.0,,,,,,,,,0.5,251.038,257.5688,263.6203,269.2356,274.4781,279.4348,284.218,288.9657,293.8405,299.0289,304.7407,311.2098,318.6987,327.5069,337.9858,350.5642,365.7869,384.378,407.3428,436.1416,444.0,272.0,706.5245,57.01570000000004,377.223,-33.565200000000004
2826,2826,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,2826.0,6.0,,,,,,,,,0.6,407.3668,377.4815,353.3346,334.3558,320.1048,310.1095,303.8098,300.5673,299.7048,300.5463,302.4413,304.771,306.9446,308.3995,308.6164,307.1561,303.7161,298.1951,290.7454,281.7919,218.0,472.0,763.5402,92.24469999999997,320.2072999999999,-2.8904999999999745
2827,2827,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0,7.0,,,,,,,,,0.7,235.8402,251.9808,265.7793,276.8865,285.2733,291.1922,295.0983,297.5588,299.1776,300.5488,302.2432,304.8189,308.8444,314.9152,323.6573,335.715,351.739,372.4031,398.4887,431.0886,246.0,472.0,855.7849,74.31790000000001,227.96259999999995,-21.807799999999983
2828,2828,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,2828.0,8.0,,,,,,,,,0.8,252.6639,258.8659,264.6387,270.015,275.0331,279.7461,284.2332,288.6101,293.0356,297.7139,302.892,308.855,315.9212,324.4407,334.8015,347.4479,362.9164,381.8991,405.3502,434.6654,261.0,472.0,930.1028,80.35320000000002,153.64469999999994,-33.25389999999999
2829,2829,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,2829.0,9.0,,,,,,,,,0.9,264.1377,267.1571,270.1685,273.2664,276.5287,280.0208,283.8034,287.9422,292.5177,297.6334,303.4224,310.0531,317.7354,326.7295,337.3596,350.0374,365.299,383.8649,406.7394,435.3796,261.0,473.0,1010.456,73.29149999999993,73.29149999999993,-32.97919999999999
2830,2830,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,0.0,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,356.0,0.0,380.7845,1097.4415,-40.0
2831,2831,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0,1.0,,,,,,,,,0.1,428.5442,392.4427,362.9623,339.1249,320.2626,305.785,295.0867,287.5446,282.5619,279.624,278.3442,278.4884,279.9752,282.8549,287.2728,293.4232,301.5038,311.6812,324.0801,338.805,344.0,473.0,380.7845,184.9993000000001,716.6569999999999,-7.214999999999975
2832,2832,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2832.0,2.0,,,,,,,,,0.2,335.5491,328.5933,322.5686,317.088,311.9506,307.128,302.7327,298.9769,296.1348,294.5155,294.4497,296.2884,300.4069,307.2062,317.1108,330.5643,348.0374,370.0696,397.3751,431.0572,265.0,473.0,565.7838,52.17369999999994,531.6576999999999,-5.872000000000014
2833,2833,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,2833.0,3.0,,,,,,,,,0.3,271.5871,277.6631,282.9532,287.3033,290.7036,293.2838,295.2892,297.0453,298.9208,301.2966,304.5442,309.0152,315.0419,322.9472,333.0644,345.7689,361.5258,380.962,404.9798,434.9426,228.0,472.0,617.9575,53.73680000000002,479.4839999999999,-19.71620000000001
2834,2834,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,4.0,,,,,,,,,0.4,239.296,249.6617,258.9658,267.1575,274.2789,280.4619,285.9132,290.8924,295.6907,300.6131,305.9667,312.0581,319.1966,327.7062,337.9454,350.3372,365.4124,383.8764,406.7127,435.3564,438.0,273.0,671.6943,55.42949999999996,425.7471999999999,-32.538099999999986
2835,2835,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0,5.0,,,,,,,,,0.5,402.6644,373.7622,350.411,332.1102,318.4524,308.9758,303.1183,300.2357,299.6478,300.6814,302.6954,305.0861,307.282,308.7406,308.9619,307.5231,304.1346,298.7025,291.3817,282.5948,224.0,471.0,727.1238,89.72390000000007,370.3177,-4.024200000000008
2836,2836,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0,6.0,,,,,,,,,0.6,240.4731,255.379,268.1237,278.3844,286.1345,291.6101,295.2363,297.5443,299.1011,300.4675,302.1861,304.7936,308.8421,314.9158,323.6329,335.6326,351.5626,372.0941,398.0053,430.381,242.0,472.0,816.8477,73.45100000000002,280.5937999999999,-21.38990000000001
2837,2837,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0,7.0,,,,,,,,,0.7,249.5946,256.6295,263.1091,269.0507,274.4916,279.4968,284.1666,288.642,293.1071,297.7881,302.9492,308.8875,315.9288,324.4273,334.7732,347.4114,362.8783,381.8652,405.3251,434.6522,264.0,473.0,890.2987,81.31129999999996,207.14279999999985,-33.50319999999999
2838,2838,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,2838.0,8.0,,,,,,,,,0.8,266.4485,268.8562,271.3499,274.0328,276.9821,280.2547,283.8964,287.9553,292.4947,297.6032,303.403,310.0561,317.7697,326.8043,337.4866,350.2323,365.5818,384.2617,407.2839,436.1179,258.0,471.0,971.61,72.41919999999993,125.83149999999988,-32.745299999999986
2839,2839,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0,9.0,,,,,,,,,0.9,262.1414,266.0516,269.7966,273.4483,277.0867,280.8012,284.6902,288.8613,293.4319,298.5315,304.306,310.9235,318.5846,327.5347,338.0826,350.6272,365.6967,384.0089,406.5684,434.831,442.0,270.0,1044.0292,53.41229999999996,53.41229999999996,-32.198800000000006
2840,2840,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,2840.0,0.0,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,353.0,0.0,381.8354,1091.8274,-40.0
2841,2841,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,1.0,,,,,,,,,0.1,428.5442,392.4426,362.9619,339.1241,320.2609,305.7814,295.0794,287.5306,282.5359,279.5774,278.2638,278.3548,279.7608,282.5229,286.7765,292.7057,300.4987,310.3139,322.2677,336.4539,341.0,472.0,381.8354,187.56210000000004,709.992,-7.218599999999981
2842,2842,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2842.0,2.0,,,,,,,,,0.2,333.2043,326.7947,321.2176,316.0945,311.2326,306.6128,302.3574,298.6888,295.8908,294.2812,294.1989,296.002,300.0718,306.815,316.6604,330.0543,347.4673,369.4345,396.6602,430.2303,278.0,472.0,569.3975,52.37489999999991,522.4298999999999,-6.387200000000007
2843,2843,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0,3.0,,,,,,,,,0.3,281.8601,285.5296,288.7676,291.4331,293.5047,295.0798,296.3568,297.607,299.1455,301.3046,304.416,308.8008,314.7692,322.6292,332.704,345.3615,361.0605,380.4211,404.336,434.1539,219.0,471.0,621.7724,51.22970000000009,470.055,-17.920200000000023
2844,2844,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,2844.0,4.0,,,,,,,,,0.4,232.4398,244.7416,255.6952,265.2054,273.3073,280.1583,286.0133,291.1915,296.0441,300.9292,306.196,312.1798,319.2079,327.6129,337.755,350.0542,365.0353,383.3951,406.1056,434.585,433.0,274.0,673.0021,56.69659999999999,418.8252999999999,-32.8417
2845,2845,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,2845.0,5.0,,,,,,,,,0.5,398.6932,370.5604,347.8187,330.0237,316.7981,307.6938,302.1534,299.5341,299.1572,300.3531,302.4875,304.9664,307.2297,308.7478,309.0331,307.6742,304.3908,299.0953,291.9455,283.3624,223.0,472.0,729.6987,89.43119999999999,362.1286999999999,-5.30619999999999
2846,2846,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,2846.0,6.0,,,,,,,,,0.6,239.465,254.3652,267.1184,277.4084,285.2117,290.7626,294.4822,296.8959,298.565,300.0453,301.8759,304.5915,308.7439,314.9185,323.7355,335.8373,351.8759,372.5287,398.583,431.1386,251.0,471.0,819.1299,72.68470000000002,272.6974999999999,-22.23739999999998
2847,2847,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,7.0,,,,,,,,,0.7,256.7353,262.0996,267.1337,271.8754,276.3637,280.6485,284.8021,288.9298,293.178,297.737,302.8393,308.7557,315.791,324.2833,334.6101,347.2069,362.6028,381.4833,404.795,433.9223,263.0,471.0,891.8146,75.76699999999994,200.01279999999983,-32.35149999999999
2848,2848,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,2848.0,8.0,,,,,,,,,0.8,265.9272,268.7595,271.5957,274.5221,277.6132,280.9344,284.5495,288.5284,292.9555,297.9371,303.6072,310.1336,317.7235,326.6333,337.1828,349.7782,364.9492,383.4087,406.151,434.6182,258.0,473.0,967.5816,71.19849999999997,124.24579999999992,-32.06560000000002
2849,2849,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,2849.0,9.0,,,,,,,,,0.9,262.1932,266.1526,269.9414,273.629,277.2932,281.0216,284.9119,289.072,293.6217,298.6943,304.4415,311.0393,318.6972,327.671,338.2802,350.9342,366.1712,384.7189,407.5945,436.2741,446.0,271.0,1038.7801,53.04729999999995,53.04729999999995,-31.978400000000025
2850,2850,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,2850.0,0.0,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,471.0,355.0,0.0,380.9459,1138.5661,-40.0
2851,2851,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,1.0,,,,,,,,,0.1,427.0453,391.315,362.1209,338.5079,319.8208,305.4772,294.8779,287.4058,282.4691,279.5575,278.2878,278.4272,279.8947,282.7396,287.1051,293.183,301.1685,311.2255,323.4762,338.0215,342.0,471.0,380.9459,185.56070000000005,757.6202000000001,-7.522800000000018
2852,2852,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2852.0,2.0,,,,,,,,,0.2,333.9331,327.2937,321.5295,316.2621,311.2975,306.6129,302.3251,298.6498,295.8638,294.2777,294.2227,296.0498,300.1329,306.8711,316.6862,330.0182,347.3325,369.1602,396.2019,429.5359,276.0,473.0,566.5066,52.60469999999998,572.0595,-6.387099999999975
2853,2853,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,2853.0,3.0,,,,,,,,,0.3,280.2829,284.3236,287.8764,290.7985,293.0706,294.7955,296.1795,297.5029,299.0896,301.2805,304.4142,308.8185,314.8093,322.6999,332.8187,345.5389,361.3245,380.8009,404.8679,434.8856,219.0,473.0,619.1113,52.26609999999994,519.4548,-18.2045
2854,2854,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,2854.0,4.0,,,,,,,,,0.4,232.3749,244.6194,255.5294,265.013,273.1064,279.9655,285.8424,291.0531,295.9463,300.8784,306.1982,312.2428,319.3424,327.834,338.0834,350.5173,365.6687,384.2455,407.2355,436.0829,252.0,473.0,671.3774,85.85840000000007,467.1887,-33.03449999999998
2855,2855,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0,5.0,,,,,,,,,0.5,256.4743,260.717,264.8749,269.0634,273.3639,277.8309,282.5051,287.4306,292.6698,298.316,304.5007,311.3992,319.2343,328.2835,338.8908,351.489,366.6358,385.0741,407.8318,436.3921,257.0,473.0,757.2358,81.84539999999993,381.3303,-35.169100000000014
2856,2856,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,2856.0,6.0,,,,,,,,,0.6,260.8851,264.5721,268.1684,271.772,275.471,279.3456,283.4723,287.93,292.8062,298.2043,304.2508,311.1032,318.9591,328.0684,338.7503,351.4182,366.6175,385.0861,407.8531,436.4067,253.0,472.0,839.0812,77.332,299.48490000000004,-33.65440000000001
2857,2857,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0,7.0,,,,,,,,,0.7,257.918,262.5271,266.9017,271.1205,275.2686,279.4379,283.7284,288.2484,293.1161,298.4624,304.4355,311.2074,318.9836,328.0158,338.6211,351.2074,366.3136,384.6694,407.2936,435.6606,448.0,274.0,916.4132,55.89679999999999,222.15290000000005,-33.56209999999999
2858,2858,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,2858.0,8.0,,,,,,,,,0.8,410.5396,380.0437,355.4147,336.0328,321.433,311.1343,304.5759,301.1228,300.1008,300.8346,302.6716,304.9893,307.1929,308.7168,309.0409,307.7273,304.477,299.1923,292.0281,283.4097,212.0,473.0,972.31,91.72500000000014,166.25610000000006,-1.865700000000004
